Price,Close,High,Low,Open,Volume,symbol
Ticker,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,
Date,,,,,,
2015-01-01,127.9036636352539,131.45266916393726,127.24753986723218,130.2199683296903,293920,BAJAJFINSV
2015-01-02,126.81510162353516,129.03696360845208,125.95518113263952,128.4106622584883,435600,BAJAJFINSV
2015-01-05,125.13008117675781,127.64519987903618,124.52366642959332,126.05958239113737,315660,BAJAJFINSV
2015-01-06,122.2371826171875,124.57834216133988,120.84541095601796,124.26519145182675,377240,BAJAJFINSV
2015-01-07,122.13282012939453,123.3555855263805,120.10977890652327,122.30181899165335,731140,BAJAJFINSV
2015-01-08,128.22178649902344,129.02702248493657,122.27197631432226,122.27694419137347,872680,BAJAJFINSV
2015-01-09,127.16801452636719,129.17614411001816,126.80019444263765,128.63434973808776,327840,BAJAJFINSV
2015-01-12,126.0247802734375,127.85894325437359,124.76224929506186,124.76224929506186,196780,BAJAJFINSV
2015-01-13,127.88878631591797,130.0311172984166,126.2534519235776,126.7505127579224,580420,BAJAJFINSV
2015-01-14,124.68270874023438,128.1124246621956,123.092115958811,127.24754386658597,2587050,BAJAJFINSV
2015-01-15,128.14723205566406,129.0369750546166,126.45225306052374,128.7238243518568,1368270,BAJAJFINSV
2015-01-16,126.01981353759766,129.5340367419416,124.76225042493859,129.0369759832765,810480,BAJAJFINSV
2015-01-19,125.05551147460938,127.8639016603795,124.3645973398978,126.5417258380666,325300,BAJAJFINSV
2015-01-20,131.41790771484375,133.70935064359432,125.25931733154562,125.25931733154562,1360140,BAJAJFINSV
2015-01-21,128.505126953125,132.85440891710994,128.14226711125667,131.6614660408067,1004960,BAJAJFINSV
2015-01-22,129.05686950683594,131.02522596821652,127.30720583530533,128.09257037034683,378310,BAJAJFINSV
2015-01-23,130.44862365722656,132.11874048599634,128.81826501381744,129.4743888404442,255020,BAJAJFINSV
2015-01-27,136.73147583007812,138.87878208960493,130.03110606992254,130.92580942684626,1055220,BAJAJFINSV
2015-01-28,144.1873779296875,149.01880910164599,137.19374459684937,137.25836492240956,2744860,BAJAJFINSV
2015-01-29,145.1665802001953,146.1408301532186,141.66230811960926,144.47567367308244,1059650,BAJAJFINSV
2015-01-30,143.90406799316406,147.1250120659589,138.97819395530541,144.94292317940358,726130,BAJAJFINSV
2015-02-02,150.04275512695312,151.36493858113255,142.05002470626752,143.45173970307698,2714020,BAJAJFINSV
2015-02-03,145.98178100585938,152.26959680949903,144.69439541199887,150.012936631556,667360,BAJAJFINSV
2015-02-04,146.2700958251953,150.11238178677021,144.3961818180687,146.43413440594625,501620,BAJAJFINSV
2015-02-05,146.752197265625,150.0029785142673,145.1715478688782,146.34461901721144,216290,BAJAJFINSV
2015-02-06,146.03643798828125,149.98310144076004,145.39026509991754,146.83173819871413,308180,BAJAJFINSV
2015-02-09,144.10289001464844,146.53350929815508,142.51228947899804,144.54526621313755,181200,BAJAJFINSV
2015-02-10,142.80555725097656,146.23031333570896,139.43052544758,143.1634416224092,330010,BAJAJFINSV
2015-02-11,140.20095825195312,144.14762194210206,139.97231454725244,143.25787892483817,182820,BAJAJFINSV
2015-02-12,149.02377319335938,150.21175559487335,140.66320824553725,140.66818370684396,653460,BAJAJFINSV
2015-02-13,150.19686889648438,153.0947266916036,149.02379751832225,149.02379751832225,728530,BAJAJFINSV
2015-02-16,147.47793579101562,153.69615567771731,144.64468334851156,150.12726300750077,974540,BAJAJFINSV
2015-02-18,147.53756713867188,149.61527731596664,144.6446700961671,146.0364340500752,485050,BAJAJFINSV
2015-02-19,145.8625030517578,148.82000581622682,141.12551406486443,148.02470547392448,236600,BAJAJFINSV
2015-02-20,146.2700958251953,147.72152023077996,145.34059443125278,146.33471616494,138300,BAJAJFINSV
2015-02-23,142.7210693359375,149.11823937820793,140.86702709879543,146.7323536157933,4213950,BAJAJFINSV
2015-02-24,142.14447021484375,145.93704634931396,140.4693778327252,143.93885232866964,310620,BAJAJFINSV
2015-02-25,142.28366088867188,144.94293933123936,141.77666430899865,142.65148104437054,220350,BAJAJFINSV
2015-02-26,139.1422119140625,143.9090226796647,138.28230652597213,142.77076448548738,392490,BAJAJFINSV
2015-02-27,141.37899780273438,142.14945113383158,139.50010861075762,139.56970440298605,518850,BAJAJFINSV
2015-03-02,144.2867889404297,146.7323344207138,140.3202388309884,140.3699479380967,705830,BAJAJFINSV
2015-03-03,147.63201904296875,150.09246066787006,144.14761831173817,144.74409728273324,2472640,BAJAJFINSV
2015-03-04,146.15574645996094,150.44040767687585,144.96280369963438,148.6211635205145,933390,BAJAJFINSV
2015-03-05,152.01112365722656,156.46975923406836,146.41421470466946,146.62298689606286,3075300,BAJAJFINSV
2015-03-09,146.2054901123047,151.9962461557375,145.36545603692696,151.80238513722242,1599670,BAJAJFINSV
2015-03-10,144.8534698486328,146.7323591286257,143.2678446301442,146.6329408976683,922780,BAJAJFINSV
2015-03-11,144.9777069091797,149.11821603330515,144.14760883219498,144.94290901819048,398460,BAJAJFINSV
2015-03-12,147.09024047851562,148.29809459727392,146.4341165736005,146.4341165736005,2048440,BAJAJFINSV
2015-03-13,149.212646484375,155.4805743671602,145.7282462694998,151.60350713750833,2585500,BAJAJFINSV
2015-03-16,144.36135864257812,149.58547229259685,142.2786727616045,149.58547229259685,1027980,BAJAJFINSV
2015-03-17,146.10604858398438,148.62117494647433,144.34644915499825,144.88328329832552,1134190,BAJAJFINSV
2015-03-18,142.63160705566406,146.57329568145255,140.7676289977965,146.57329568145255,1227020,BAJAJFINSV
2015-03-19,140.14625549316406,144.9428877030294,139.1918923764993,143.15346633996245,1059700,BAJAJFINSV
2015-03-20,137.1688995361328,145.797883252736,133.2122996592705,140.91674236344474,7859730,BAJAJFINSV
2015-03-23,132.74502563476562,139.5945212834109,130.59275953805272,137.68581006881254,553620,BAJAJFINSV
2015-03-24,133.3464813232422,136.44317524225397,130.36411683707271,133.21228038223703,600420,BAJAJFINSV
2015-03-25,136.67678833007812,137.99897168051402,133.4110957221832,134.90227789903864,1528320,BAJAJFINSV
2015-03-26,137.10923767089844,140.17610922225825,136.69668391614482,137.1887692124719,646920,BAJAJFINSV
2015-03-27,134.83767700195312,138.69984910459863,134.20143978827068,138.07354764598765,697550,BAJAJFINSV
2015-03-30,139.12232971191406,140.17112053117964,135.29993163000123,135.7870414186656,529100,BAJAJFINSV
2015-03-31,140.62347412109375,144.0482151785992,138.68494001598762,139.91268081073682,985290,BAJAJFINSV
2015-04-01,141.91580200195312,143.89906929459943,138.77935027161516,140.36993537307308,448110,BAJAJFINSV
2015-04-06,141.82139587402344,143.74004334549156,140.18108607731236,143.74004334549156,295280,BAJAJFINSV
2015-04-07,142.27867126464844,145.63880695498872,141.18017120014915,142.5570240848918,420600,BAJAJFINSV
2015-04-08,144.70431518554688,145.14173104863818,141.06582705429406,143.09384329788296,445590,BAJAJFINSV
2015-04-09,145.60398864746094,146.13087178113392,143.6853416076874,144.9429045843354,443770,BAJAJFINSV
2015-04-10,144.6297607421875,145.80779224138314,142.1593683153976,145.80779224138314,243060,BAJAJFINSV
2015-04-13,142.9944305419922,145.59903914366933,142.15937213645753,145.59903914366933,168320,BAJAJFINSV
2015-04-15,141.33424377441406,145.355463192293,140.27550201023968,143.05406962398706,233200,BAJAJFINSV
2015-04-16,142.61669921875,143.65057906495514,138.182909965597,141.26469316196318,242640,BAJAJFINSV
2015-04-17,141.37899780273438,143.1833309095318,140.27056194185482,142.9049780788013,210050,BAJAJFINSV
2015-04-20,133.10293579101562,141.7617413004644,125.11517295660789,141.7617413004644,535080,BAJAJFINSV
2015-04-21,133.7639923095703,138.97816915759168,132.41696211415595,134.20638359591916,420840,BAJAJFINSV
2015-04-22,131.6813507080078,135.66279730722312,130.27963564444997,134.20641283811733,284090,BAJAJFINSV
2015-04-23,135.35958862304688,135.69758629631679,131.7211002510035,132.6158035435628,186120,BAJAJFINSV
2015-04-24,135.22537231445312,137.03965620526535,130.72697854986026,134.35551599330387,208550,BAJAJFINSV
2015-04-27,131.82546997070312,136.53263561967822,130.52814876610344,134.604037589268,144050,BAJAJFINSV
