Price,Close,High,Low,Open,Volume,symbol
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,
Date,,,,,,
2015-01-01,2548.028564453125,2563.7233699465023,2537.214349544664,2563.7233699465023,54097,ULTRACEMCO
2015-01-02,2624.206298828125,2634.1590679706496,2552.574304830051,2554.727568373351,228660,ULTRACEMCO
2015-01-05,2629.56591796875,2656.074943271857,2608.798929928876,2629.8530665607304,181680,ULTRACEMCO
2015-01-06,2555.7802734375,2621.2393892626765,2537.02286270002,2619.995234755102,292468,ULTRACEMCO
2015-01-07,2545.683837890625,2577.169241596304,2499.938904705722,2559.9910307542564,120023,ULTRACEMCO
2015-01-08,2610.185791015625,2614.8273632585706,2545.922935929894,2559.99087644736,249884,ULTRACEMCO
2015-01-09,2612.004150390625,2641.336287810331,2594.4429986426844,2641.336287810331,334880,ULTRACEMCO
2015-01-12,2584.203125,2617.4111835987555,2574.3459173238216,2610.4249936742394,148064,ULTRACEMCO
2015-01-13,2697.321533203125,2728.6634811230833,2598.3193047466016,2617.4115285827734,517233,ULTRACEMCO
2015-01-14,2783.787109375,2793.3092727320923,2707.370083720462,2707.370083720462,537834,ULTRACEMCO
2015-01-15,2950.49755859375,2968.9199251150194,2773.7862507110867,2794.457674914653,699207,ULTRACEMCO
2015-01-16,2938.10400390625,3004.9507280385333,2914.800816015421,2966.9097422594596,369250,ULTRACEMCO
2015-01-19,2955.712890625,3004.9508002577463,2934.6587596249187,2965.7614531477657,147140,ULTRACEMCO
2015-01-20,2963.3212890625,2993.4669791519336,2952.4115137258495,2966.7187072140878,303336,ULTRACEMCO
2015-01-21,2923.462158203125,2981.935088270416,2910.542576395837,2975.331839915425,295819,ULTRACEMCO
2015-01-22,2988.203369140625,3009.0661468870494,2927.481384536053,2930.3524025660004,368715,ULTRACEMCO
2015-01-23,3012.558837890625,3048.781605369496,2995.4285254042293,3031.79475031329,414381,ULTRACEMCO
2015-01-27,2987.246826171875,3062.323912563583,2971.9347276386898,3062.323912563583,426957,ULTRACEMCO
2015-01-28,3004.759765625,3052.8014229281575,2990.6439262928975,2995.428956574966,241081,ULTRACEMCO
2015-01-29,3026.770751953125,3038.4940755517105,2979.255497111171,3000.213835229799,353459,ULTRACEMCO
2015-01-30,3005.333740234375,3048.0639626105335,2963.8474386828325,3026.3878712163005,170802,ULTRACEMCO
2015-02-02,2954.3251953125,3032.895241776356,2908.341013765844,3014.377317265052,258417,ULTRACEMCO
2015-02-03,2973.94384765625,3050.9349285954186,2928.438168601625,2938.00822797614,407784,ULTRACEMCO
2015-02-04,2963.751953125,2991.983631698473,2936.190365704109,2991.0266256451346,220090,ULTRACEMCO
2015-02-05,2932.36181640625,2976.1924988853298,2910.2548870751043,2976.1924988853298,130329,ULTRACEMCO
2015-02-06,2879.0087890625,2918.8679912892194,2866.232666856135,2899.727873313552,129840,ULTRACEMCO
2015-02-09,2835.36962890625,2861.448043348135,2814.55474765447,2833.7427653763,127620,ULTRACEMCO
2015-02-10,2838.6708984375,2895.8520018606296,2814.650190156624,2824.2202493069385,187835,ULTRACEMCO
2015-02-11,2878.674072265625,2890.110247333217,2847.0928739994133,2847.0928739994133,170700,ULTRACEMCO
2015-02-12,2904.609375,2961.9339482632,2871.4968697136446,2877.7174095080586,187078,ULTRACEMCO
2015-02-13,2978.681396484375,3009.5448422792733,2936.094626317771,2939.0614385959902,193738,ULTRACEMCO
2015-02-16,2946.430419921875,3014.5692073399196,2938.15217699147,2988.7300427055775,177606,ULTRACEMCO
2015-02-18,2976.28857421875,2993.036178736058,2949.492406991057,2949.77955551159,202114,ULTRACEMCO
2015-02-19,2930.6396484375,2994.376110632872,2878.76996770244,2978.777099067283,165743,ULTRACEMCO
2015-02-20,2884.511962890625,2990.7396320147627,2876.425075037557,2984.901801785456,201227,ULTRACEMCO
2015-02-23,2850.0595703125,2912.169164255538,2842.307728504419,2897.814074717637,200058,ULTRACEMCO
2015-02-24,2860.1083984375,2878.865576988135,2837.522962010753,2852.835058938973,118101,ULTRACEMCO
2015-02-25,2912.026123046875,2928.4386843068496,2863.5536235924133,2866.4246419103615,284765,ULTRACEMCO
2015-02-26,2849.4375,2933.2234229705955,2825.512349731072,2913.126296744696,218727,ULTRACEMCO
2015-02-27,2991.40966796875,3001.840940840229,2865.2762192054424,2871.9752618021153,251642,ULTRACEMCO
2015-03-02,3224.9189453125,3233.7233540015104,3009.783944461305,3023.1820287927703,446753,ULTRACEMCO
2015-03-03,3216.353759765625,3229.8953014236045,3167.6899104332238,3229.8953014236045,247539,ULTRACEMCO
2015-03-04,3167.976806640625,3251.9061807631824,3150.9420541974036,3224.153008531831,278837,ULTRACEMCO
2015-03-05,3052.41845703125,3186.8298996118992,3016.8178814580865,3172.474809974008,490549,ULTRACEMCO
2015-03-09,2934.323486328125,3052.848758057003,2921.8824098846326,3042.321693374048,318482,ULTRACEMCO
2015-03-10,2887.478271484375,2975.2356693333727,2876.759851699861,2938.0082317759725,539122,ULTRACEMCO
2015-03-11,2858.673095703125,2913.7486114021835,2847.0932281076457,2887.4788399422405,309685,ULTRACEMCO
2015-03-12,2879.966064453125,2899.6802476263993,2865.4193865152033,2869.1039530279086,483570,ULTRACEMCO
2015-03-13,2820.200927734375,2909.298281049123,2808.382043654041,2909.298281049123,254015,ULTRACEMCO
2015-03-16,2788.141357421875,2847.093024084062,2765.747509110232,2842.307993791484,214421,ULTRACEMCO
2015-03-17,2802.49609375,2837.331250059336,2766.799959198604,2820.296497644048,290837,ULTRACEMCO
2015-03-18,2809.48193359375,2838.861965481942,2784.360530867495,2823.1671635219955,292204,ULTRACEMCO
2015-03-19,2768.6181640625,2864.6059058675132,2750.4350513361996,2826.9955259732546,354477,ULTRACEMCO
2015-03-20,2732.300048828125,2765.7473620661717,2713.686328708426,2763.8333500509007,284773,ULTRACEMCO
2015-03-23,2707.3701171875,2754.7898137242437,2703.5420929850434,2737.0373047565395,213023,ULTRACEMCO
2015-03-24,2681.05224609375,2723.6390120945252,2670.668637779766,2715.0259582966155,389917,ULTRACEMCO
2015-03-25,2647.07861328125,2708.0398491504225,2631.7665171812864,2697.7999316123805,389212,ULTRACEMCO
2015-03-26,2675.59716796875,2705.025099679934,2617.124013452496,2631.7662505936946,433234,ULTRACEMCO
2015-03-27,2681.3876953125,2694.546529484745,2645.0691260818458,2689.282995815847,267173,ULTRACEMCO
2015-03-30,2817.4736328125,2830.4411111716945,2689.234825545227,2701.6280068321726,340546,ULTRACEMCO
2015-03-31,2754.167724609375,2839.91556347122,2732.2523786723955,2839.91556347122,465222,ULTRACEMCO
2015-04-01,2759.718505859375,2784.2179560275695,2734.5015347441235,2764.7427879972843,371347,ULTRACEMCO
