Close,High,Low,Open,Volume,symbol
HG=F,HG=F,HG=F,HG=F,HG=F,
2.8385000228881836,2.8420000076293945,2.8364999294281006,2.8420000076293945,220,COPPER
2.7929999828338623,2.8294999599456787,2.7880001068115234,2.8294999599456787,326,COPPER
2.803999900817871,2.805999994277954,2.7915000915527344,2.7950000762939453,312,COPPER
2.7960000038146973,2.809000015258789,2.7909998893737793,2.7920000553131104,463,COPPER
2.806999921798706,2.817500114440918,2.7864999771118164,2.7960000038146973,242,COPPER
2.7904999256134033,2.808000087738037,2.7880001068115234,2.803999900817871,303,COPPER
2.763000011444092,2.7934999465942383,2.745500087738037,2.7934999465942383,311,COPPER
2.678999900817871,2.759500026702881,2.634999990463257,2.759500026702881,599,COPPER
2.552999973297119,2.6480000019073486,2.499500036239624,2.6480000019073486,328,COPPER
2.6110000610351562,2.634999990463257,2.6005001068115234,2.6045000553131104,359,COPPER
2.6540000438690186,2.6624999046325684,2.5855000019073486,2.616499900817871,467,COPPER
2.615499973297119,2.623500108718872,2.6034998893737793,2.623500108718872,593,COPPER
2.615000009536743,2.634500026702881,2.5810000896453857,2.5810000896453857,508,COPPER
2.6005001068115234,2.612499952316284,2.5789999961853027,2.6045000553131104,180,COPPER
2.5374999046325684,2.568000078201294,2.5339999198913574,2.559999942779541,216,COPPER
2.573499917984009,2.5794999599456787,2.493000030517578,2.503999948501587,182,COPPER
2.5134999752044678,2.572499990463257,2.4804999828338623,2.572499990463257,314,COPPER
2.5215001106262207,2.5464999675750732,2.503000020980835,2.5199999809265137,527,COPPER
2.4704999923706055,2.48799991607666,2.430000066757202,2.4784998893737793,572,COPPER
2.5280001163482666,2.5394999980926514,2.4649999141693115,2.4649999141693115,309,COPPER
2.510999917984009,2.5460000038146973,2.507499933242798,2.509999990463257,403,COPPER
2.5999999046325684,2.612499952316284,2.565000057220459,2.5850000381469727,281,COPPER
2.611999988555908,2.617000102996826,2.5869998931884766,2.6029999256134033,374,COPPER
2.611999988555908,2.627000093460083,2.560499906539917,2.5889999866485596,229,COPPER
2.6029999256134033,2.6070001125335693,2.5875000953674316,2.6024999618530273,211,COPPER
2.5989999771118164,2.6024999618530273,2.578000068664551,2.5880000591278076,305,COPPER
2.5625,2.5899999141693115,2.5485000610351562,2.5899999141693115,301,COPPER
2.552500009536743,2.5815000534057617,2.552000045776367,2.558000087738037,225,COPPER
2.6089999675750732,2.622499942779541,2.5889999866485596,2.5999999046325684,348,COPPER
2.6135001182556152,2.629499912261963,2.6080000400543213,2.626499891281128,242,COPPER
2.5945000648498535,2.625,2.56850004196167,2.609999895095825,332,COPPER
2.6394999027252197,2.6414999961853027,2.61899995803833,2.621500015258789,308,COPPER
2.6414999961853027,2.6424999237060547,2.6034998893737793,2.619499921798706,233,COPPER
2.6105000972747803,2.632999897003174,2.6034998893737793,2.625999927520752,235,COPPER
2.6394999027252197,2.6500000953674316,2.6050000190734863,2.6105000972747803,309,COPPER
2.7114999294281006,2.7165000438690186,2.6500000953674316,2.6500000953674316,1028,COPPER
2.7074999809265137,2.7074999809265137,2.6619999408721924,2.6659998893737793,37221,COPPER
2.7139999866485596,2.7325000762939453,2.6559998989105225,2.6610000133514404,14109,COPPER
2.7160000801086426,2.7249999046325684,2.686000108718872,2.7214999198913574,2710,COPPER
2.7109999656677246,2.74399995803833,2.7009999752044678,2.7300000190734863,1221,COPPER
2.6735000610351562,2.7049999237060547,2.6500000953674316,2.7049999237060547,1083,COPPER
2.677000045776367,2.684000015258789,2.6635000705718994,2.671999931335449,625,COPPER
2.671999931335449,2.693000078201294,2.6675000190734863,2.683000087738037,567,COPPER
2.628999948501587,2.671999931335449,2.624000072479248,2.6670000553131104,803,COPPER
2.687000036239624,2.690000057220459,2.620500087738037,2.620500087738037,412,COPPER
2.634999990463257,2.685499906539917,2.618000030517578,2.685499906539917,723,COPPER
2.622499942779541,2.6584999561309814,2.615499973297119,2.6414999961853027,433,COPPER
2.674499988555908,2.694999933242798,2.615999937057495,2.628999948501587,493,COPPER
2.678499937057495,2.687999963760376,2.6659998893737793,2.67549991607666,462,COPPER
2.677500009536743,2.691999912261963,2.6695001125335693,2.677000045776367,450,COPPER
2.6414999961853027,2.674999952316284,2.61899995803833,2.674999952316284,432,COPPER
2.5869998931884766,2.6540000438690186,2.569999933242798,2.631500005722046,811,COPPER
2.674499988555908,2.677999973297119,2.630000114440918,2.632499933242798,224,COPPER
2.7750000953674316,2.7850000858306885,2.700000047683716,2.700000047683716,284,COPPER
2.808000087738037,2.9240000247955322,2.7850000858306885,2.80049991607666,378,COPPER
2.815000057220459,2.880000114440918,2.805000066757202,2.880000114440918,411,COPPER
2.805000066757202,2.809999942779541,2.799999952316284,2.805000066757202,834,COPPER
2.821500062942505,2.8499999046325684,2.815000057220459,2.8499999046325684,483,COPPER
2.7750000953674316,2.818000078201294,2.7720000743865967,2.818000078201294,714,COPPER
2.7874999046325684,2.7960000038146973,2.7644999027252197,2.765500068664551,671,COPPER
2.746999979019165,2.7839999198913574,2.746500015258789,2.763000011444092,401,COPPER
2.756500005722046,2.759000062942505,2.7209999561309814,2.749500036239624,550,COPPER
2.747999906539917,2.75,2.7339999675750732,2.7339999675750732,306,COPPER
2.7320001125335693,2.809999942779541,2.7095000743865967,2.809999942779541,191,COPPER
2.7769999504089355,2.7880001068115234,2.7674999237060547,2.7699999809265137,232,COPPER
