Price,Close,High,Low,Open,Volume,symbol
Ticker,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,TVSMOTOR.NS,
Datetime,,,,,,
2023-06-14 03:45:00+00:00,1333.0999755859375,1350.0,1333.0,1346.199951171875,0,TVSMOTOR
2023-06-14 04:45:00+00:00,1344.0999755859375,1347.199951171875,1333.0,1333.25,75230,TVSMOTOR
2023-06-14 05:45:00+00:00,1344.75,1349.5,1343.3499755859375,1344.050048828125,49241,TVSMOTOR
2023-06-14 06:45:00+00:00,1345.0,1345.199951171875,1343.0,1344.800048828125,32856,TVSMOTOR
2023-06-14 07:45:00+00:00,1339.3499755859375,1345.0,1336.0,1345.0,102830,TVSMOTOR
2023-06-14 08:45:00+00:00,1343.800048828125,1349.449951171875,1337.050048828125,1339.5,215331,TVSMOTOR
2023-06-14 09:45:00+00:00,1345.8499755859375,1348.949951171875,1343.75,1343.800048828125,0,TVSMOTOR
2023-06-15 03:45:00+00:00,1353.0,1355.5999755859375,1344.3499755859375,1347.0999755859375,85666,TVSMOTOR
2023-06-15 04:45:00+00:00,1354.5,1357.0,1350.949951171875,1353.0,75277,TVSMOTOR
2023-06-15 05:45:00+00:00,1349.800048828125,1354.949951171875,1349.0,1354.5,65717,TVSMOTOR
2023-06-15 06:45:00+00:00,1344.0,1350.199951171875,1343.949951171875,1349.800048828125,90032,TVSMOTOR
2023-06-15 07:45:00+00:00,1343.949951171875,1345.449951171875,1342.050048828125,1344.0,155487,TVSMOTOR
2023-06-15 08:45:00+00:00,1332.050048828125,1345.449951171875,1330.0,1343.949951171875,233969,TVSMOTOR
2023-06-15 09:45:00+00:00,1332.8499755859375,1340.0,1330.5999755859375,1332.050048828125,102574,TVSMOTOR
2023-06-16 03:45:00+00:00,1334.3499755859375,1342.300048828125,1333.4000244140625,1341.8499755859375,0,TVSMOTOR
2023-06-16 04:45:00+00:00,1327.0,1337.800048828125,1326.3499755859375,1334.800048828125,190969,TVSMOTOR
2023-06-16 05:45:00+00:00,1327.0,1329.5,1323.0,1327.0,109536,TVSMOTOR
