Date,Close,High,Low,Open,Volume,symbol
2015-01-01,752.939453125,760.0823848399424,749.1847957600698,756.8772181568823,587479,SUNPHARMA
2015-01-02,756.6483764648438,760.5403650881123,754.5879118995839,754.5879118995839,710310,SUNPHARMA
2015-01-05,757.1061401367188,760.7234107693869,754.9998989751873,756.5108725526541,792287,SUNPHARMA
2015-01-06,740.4393310546875,755.1372995220429,735.9979078493202,753.6721027247625,1709888,SUNPHARMA
2015-01-07,741.5840454101562,746.5291824942011,732.6095891221452,740.9430008409392,1730518,SUNPHARMA
2015-01-08,749.825927734375,751.840615348881,745.7966083990408,746.3460432513252,943536,SUNPHARMA
2015-01-09,760.128173828125,765.5769684545925,750.9247776707725,750.9247776707725,1766875,SUNPHARMA
2015-01-12,764.9358520507812,766.7215988134935,760.1738793147708,762.325953170125,1188646,SUNPHARMA
2015-01-13,762.921142578125,772.3535339487247,756.5566427050097,766.5384129112159,838422,SUNPHARMA
2015-01-14,751.52001953125,767.1795255374835,748.1774662657403,760.9981327623382,996066,SUNPHARMA
2015-01-15,756.3277587890625,763.6538538265402,750.375306571112,756.4193126195632,2224116,SUNPHARMA
2015-01-16,778.168701171875,782.427016510161,756.6025188671172,759.0750872605196,2005202,SUNPHARMA
2015-01-19,790.3025512695312,793.187223727231,781.2364857399087,782.9764557768821,1382755,SUNPHARMA
2015-01-20,798.8190307617188,800.8337179604783,782.5184814147841,792.1339806012736,2053198,SUNPHARMA
2015-01-21,811.3193359375,813.196636814474,799.4602071385538,801.2917310953432,2358508,SUNPHARMA
2015-01-22,842.5468139648438,849.2318653626511,810.7240845765068,810.7240845765068,4797782,SUNPHARMA
2015-01-23,848.728271484375,859.6258624258902,840.6695764833146,843.8747437139154,2835629,SUNPHARMA
2015-01-27,837.00634765625,860.7703793182219,825.1014433679226,860.7246024035389,2261868,SUNPHARMA
2015-01-28,833.1142578125,854.497272465117,816.8594866378126,837.9220070331821,1939863,SUNPHARMA
2015-01-29,842.31787109375,854.4059405960304,815.9439368392959,824.1857947871677,2668139,SUNPHARMA
2015-01-30,840.4406127929688,849.6440101226168,833.8013379983634,845.7062445266212,1873464,SUNPHARMA
2015-02-02,850.8343505859375,864.0671210898596,844.3324635171886,847.079749190238,1750030,SUNPHARMA
2015-02-03,861.9608764648438,867.821774901329,841.6309513870186,857.153126556275,2275229,SUNPHARMA
2015-02-04,878.1699829101562,884.580316923525,866.3108538066887,867.6844968095535,2769365,SUNPHARMA
2015-02-05,878.7191162109375,884.5342364637435,870.8893649602161,879.131220149114,1850360,SUNPHARMA
2015-02-06,848.7738037109375,881.7870613834847,842.7297981760244,877.9866275482351,3120503,SUNPHARMA
2015-02-09,862.1441040039062,868.3254972022386,838.7005644118046,848.7281690011673,1350099,SUNPHARMA
2015-02-10,842.0889282226562,862.6477961134368,834.2591743729733,862.6477961134368,1515424,SUNPHARMA
2015-02-11,847.858154296875,858.0689220987418,842.6841329666344,846.8966154561817,1046438,SUNPHARMA
2015-02-12,845.7977905273438,853.6733775399579,841.5853075369697,851.3381955367358,778562,SUNPHARMA
2015-02-13,861.3197021484375,871.8051853569355,849.8269033731472,849.8269033731472,2046667,SUNPHARMA
2015-02-16,837.6932373046875,852.4828150406435,830.8707996510472,840.6694636192436,2869370,SUNPHARMA
2015-02-18,840.4861450195312,849.3690454062864,834.945797465425,842.4092782811772,1309654,SUNPHARMA
2015-02-19,839.47900390625,848.7281773888019,832.9312835036163,844.9735756924015,1190354,SUNPHARMA
2015-02-20,836.2738037109375,843.9661703688543,833.3433543630144,837.7390004380628,1146633,SUNPHARMA
2015-02-23,832.107177734375,846.1641023147077,828.0778025087386,837.0064821597867,2440626,SUNPHARMA
2015-02-24,833.75537109375,836.9147605927719,828.7644579307926,830.5959815947281,1469026,SUNPHARMA
2015-02-25,815.7149047851562,837.6016363476372,811.7313629149337,836.5484878150326,1407691,SUNPHARMA
2015-02-26,792.7750244140625,818.9200133830348,787.7383343680947,815.1195794454289,2614022,SUNPHARMA
2015-02-27,804.8630981445312,809.441907313874,795.3849296277918,796.8501820981814,2160310,SUNPHARMA
2015-03-02,847.2628784179688,853.4900478458356,832.7938523048952,835.2663645955229,2019863,SUNPHARMA
2015-03-03,863.6092529296875,871.2558983690822,854.4974108004429,858.481008621542,2114707,SUNPHARMA
2015-03-04,921.5311279296875,948.6834329352389,858.8014419226052,867.1349081984324,7567230,SUNPHARMA
2015-03-05,951.2476196289062,957.8410602197033,920.7985381823011,932.2455612825286,3792463,SUNPHARMA
2015-03-09,953.30810546875,961.4584084589475,923.08796379683,938.0606479949955,3154190,SUNPHARMA
2015-03-10,938.3355102539062,966.5867442294333,932.0167304021845,957.8870056503905,2094814,SUNPHARMA
2015-03-11,924.7821655273438,948.1799276265042,922.2180432941086,942.6853560294265,1845619,SUNPHARMA
2015-03-12,948.86669921875,952.2092524554764,924.9195035756358,927.3462949276337,1990646,SUNPHARMA
2015-03-13,926.3848266601562,956.6965268239225,921.7602396898812,956.6965268239225,1499576,SUNPHARMA
2015-03-16,943.0974731445312,945.8905919588863,925.0570064632601,928.6742216475593,1445672,SUNPHARMA
2015-03-17,954.1323852539062,962.4657965295665,939.7091347350284,945.982081650849,1818956,SUNPHARMA
2015-03-18,956.5134887695312,959.7186560368298,944.1507007385225,955.5061728429956,1489193,SUNPHARMA
2015-03-19,959.48974609375,984.4442634700847,948.9126490596598,961.5502108312455,2661474,SUNPHARMA
2015-03-20,940.1669311523438,983.9861135733647,935.2675716900216,961.5499481172944,2371025,SUNPHARMA
2015-03-23,937.96923828125,957.8412291735359,928.033242835107,949.5536500595242,1972135,SUNPHARMA
2015-03-24,949.782470703125,961.3668810194926,943.2347508036703,946.8977983796068,2573597,SUNPHARMA
2015-03-25,963.4273681640625,977.8506183368905,954.3154700300921,968.876106847749,4242685,SUNPHARMA
2015-03-26,941.1284790039062,964.2973002587744,934.0771569458213,964.114192589997,2974909,SUNPHARMA
2015-03-27,926.0186157226562,953.8120280641535,917.6851473552078,949.5537120841246,1999967,SUNPHARMA
2015-03-30,925.652099609375,939.3427509308495,924.0037393996853,935.1302686290126,1613058,SUNPHARMA
2015-03-31,937.6486206054688,946.2109719110722,925.2400022932475,929.4983174350236,1939047,SUNPHARMA
2015-04-01,990.0762939453125,1001.8438154900748,933.115875706719,937.648909633789,4104961,SUNPHARMA
2015-04-06,1070.800537109375,1081.5149076522935,998.1805667578323,1009.8106992886019,4805720,SUNPHARMA
2015-04-07,1055.0035400390625,1099.6469325975895,1040.0765763763518,1080.5990403910148,3978093,SUNPHARMA
2015-04-08,1053.538330078125,1074.4635808483702,1041.2672089189089,1063.5201580640403,2732857,SUNPHARMA
2015-04-09,1019.6551513671875,1064.3902143734426,1012.832769200983,1062.1923632220457,3143647,SUNPHARMA
2015-04-10,1025.42431640625,1033.5287863016927,1005.8269907479629,1019.2429240099632,2880186,SUNPHARMA
2015-04-13,1053.996337890625,1060.3609515194614,1018.9684377779674,1025.7450996343598,2036205,SUNPHARMA
2015-04-15,1023.1808471679688,1063.5659258470866,1018.6477585506389,1063.5659258470866,3103257,SUNPHARMA
2015-04-16,996.3029174804688,1032.292397752434,991.3120608267996,1027.6677563565129,2725037,SUNPHARMA
2015-04-17,950.3318481445312,1012.099939452097,942.0899915959399,998.1804042182983,3749872,SUNPHARMA
2015-04-20,955.8722534179688,977.0263295669591,950.3776823773304,959.7184084314819,2941375,SUNPHARMA
2015-04-21,871.9884643554688,892.1810024232661,851.6585396496151,870.8895389320257,265709391,SUNPHARMA
2015-04-22,886.2744140625,896.439405358756,868.1423384260081,881.878767831483,10905987,SUNPHARMA
2015-04-23,862.6476440429688,898.1791918757717,857.1530730618033,897.4465935903496,9450660,SUNPHARMA
2015-04-24,867.5929565429688,875.4684875251592,859.2137117369043,866.3108673627621,10416821,SUNPHARMA
2015-04-27,848.36181640625,876.6588245756915,844.1950551942058,871.3474169229453,7641311,SUNPHARMA
2015-04-28,846.9425048828125,855.504913538982,835.4039254743466,844.3326054122746,5553353,SUNPHARMA
2015-04-29,861.2739868164062,867.2264386125855,850.7427259462429,855.5046985619194,7229944,SUNPHARMA
2015-04-30,859.7630615234375,864.3877039628239,843.4167335083505,847.9955431365174,16367861,SUNPHARMA
2015-05-04,867.913330078125,876.6130680214035,862.6934761334239,869.0580324390827,7780934,SUNPHARMA
2015-05-05,877.7120361328125,879.131455950665,870.0196135357751,874.4610924483961,4329997,SUNPHARMA
2015-05-06,858.2061767578125,877.0250702079302,847.0796487438735,876.8876835831009,5151640,SUNPHARMA
2015-05-07,849.7355346679688,857.153184095945,842.546769833524,854.4058982494836,3690081,SUNPHARMA
2015-05-08,861.0452880859375,866.5398605172223,842.5926599800666,854.7265074324874,4998817,SUNPHARMA
2015-05-11,883.160888671875,886.8697135659035,868.8749680405793,870.4317746078821,5241168,SUNPHARMA
2015-05-12,869.6533203125,884.0765703970488,863.5634812526665,881.1918980226706,4197503,SUNPHARMA
2015-05-13,873.6826171875,881.8329203399571,863.242965211019,872.6295245535629,2584318,SUNPHARMA
2015-05-14,864.8456420898438,872.9043363893433,859.900505007093,872.5380092374077,2701006,SUNPHARMA
2015-05-15,866.6312866210938,871.8053639220076,848.2244940470163,849.2776426319123,2563043,SUNPHARMA
2015-05-18,876.3384399414062,879.1315028080509,863.838266528384,867.5929241911655,2137699,SUNPHARMA
2015-05-19,876.429931640625,896.0272590253485,868.0049108240054,876.3383778063775,2047194,SUNPHARMA
2015-05-20,884.03076171875,887.6938094592637,875.4684099827684,880.413546789931,2163245,SUNPHARMA
2015-05-21,898.591552734375,903.5824673142859,881.0546863158949,884.7177346837293,4649220,SUNPHARMA
2015-05-22,919.196044921875,923.9122412582709,894.4704726051721,895.6151750272417,4813876,SUNPHARMA
2015-05-25,917.7308349609375,924.9195437105257,909.8094719568389,918.5092102392646,2000807,SUNPHARMA
2015-05-26,911.045654296875,915.7618501827833,899.2781368794932,915.7160732690077,2570872,SUNPHARMA
2015-05-27,893.37158203125,919.4250213549535,889.296430070613,912.1904794071407,2738544,SUNPHARMA
2015-05-28,874.3695678710938,896.3020794878723,866.8145311857553,891.1280017034724,7781595,SUNPHARMA
2015-05-29,884.7175903320312,896.530941748288,879.1314648399964,883.2066166630414,7065774,SUNPHARMA
2015-06-01,803.7183837890625,840.4861873308311,795.888575512072,838.4257232355526,14265602,SUNPHARMA
2015-06-02,788.2420043945312,813.5628416477388,784.6705108582801,812.4639162601486,7192196,SUNPHARMA
2015-06-03,771.43798828125,790.3026645206792,769.6980179949372,789.0205752682717,6496553,SUNPHARMA
2015-06-04,761.5017700195312,771.5293736510591,749.6426426523332,764.6611596422961,6628714,SUNPHARMA
2015-06-05,776.4746704101562,788.1048038179496,760.0825072340227,761.5019272434948,4696506,SUNPHARMA
2015-06-08,759.6703491210938,782.0607409994021,756.0073011538835,778.3976930321918,2678221,SUNPHARMA
2015-06-09,742.3624877929688,756.8315162168743,740.3935771351387,754.5878881377295,3709907,SUNPHARMA
2015-06-10,753.763671875,760.9066601144376,742.8661377263966,742.8661377263966,4205596,SUNPHARMA
2015-06-11,750.5126342773438,769.2399758197854,747.261690796363,758.2508333080742,4107146,SUNPHARMA
2015-06-12,745.0181274414062,755.2746725179293,739.2488383026352,755.2746725179293,2398615,SUNPHARMA
2015-06-15,767.1337890625,776.4745720383153,741.9045587697082,747.6280709002723,3946889,SUNPHARMA
2015-06-16,769.33154296875,771.9872748125246,762.3717749483116,770.8883493635948,2221962,SUNPHARMA
2015-06-17,772.8114624023438,777.4360486548538,766.0805791394808,775.3755844528145,3705966,SUNPHARMA
2015-06-18,783.93798828125,789.3867829385043,773.8188301427333,775.6503540010593,3919775,SUNPHARMA
2015-06-19,774.6887817382812,790.1193472216174,772.2162134574598,788.4709869989599,2333016,SUNPHARMA
2015-06-22,784.71630859375,789.3866714151908,778.5349164451972,779.2217377950363,2429207,SUNPHARMA
2015-06-23,785.4490966796875,793.6909548696241,783.892290065075,787.5095612271716,1899146,SUNPHARMA
2015-06-24,797.72021484375,806.5573400470372,786.6395175707124,786.6395175707124,5168452,SUNPHARMA
2015-06-25,793.1412963867188,804.405211579141,788.3335467926685,797.3996112417726,6719110,SUNPHARMA
2015-06-26,794.148681640625,799.8264162474762,788.4709470337738,796.438086248737,2614534,SUNPHARMA
2015-06-29,777.9853515625,782.0605023612642,765.8515088736397,780.2289789365306,1794757,SUNPHARMA
2015-06-30,800.9254150390625,803.3979835937074,778.9471272531983,782.6560080320039,4010634,SUNPHARMA
2015-07-01,799.5516967773438,811.7313748269421,796.3465301103275,807.1983422191421,2251368,SUNPHARMA
2015-07-02,797.72021484375,810.311941696599,794.4234941706554,808.4346408718181,1914607,SUNPHARMA
2015-07-03,797.628662109375,807.4273261980642,795.5681977124219,800.7422751111292,1407939,SUNPHARMA
