Date,Close,High,Low,Open,Volume,symbol
2015-01-01,559.4360961914062,562.4886757154677,556.2930367440241,559.8656964130543,713338,M&M
2015-01-02,553.8284301757812,562.4434555470425,552.856115945314,556.3609297682802,1279856,M&M
2015-01-05,551.0245361328125,564.3880739068172,550.3688188658626,551.7707333290881,1456708,M&M
2015-01-06,547.949462890625,553.6928139269371,543.1331586444549,549.4644360974294,2579114,M&M
2015-01-07,553.6023559570312,556.8810530126553,543.8114771569519,548.107700885011,2189814,M&M
2015-01-08,559.684814453125,563.8227667943099,556.2478469276127,556.2478469276127,1672412,M&M
2015-01-09,559.9562377929688,563.483685837418,554.0771945217919,562.0365588062559,1532294,M&M
2015-01-12,557.6045532226562,559.7752986259438,550.3688088174961,558.1924795373151,897684,M&M
2015-01-13,564.7499389648438,570.312385004356,556.2479162125361,556.2479162125361,1478978,M&M
2015-01-14,559.390869140625,570.9454708502655,553.737943686662,563.1670675073524,2831716,M&M
2015-01-15,578.0003662109375,585.1908991188799,566.8302065243363,569.3627063297293,2859036,M&M
2015-01-16,589.9844970703125,593.715427770847,576.3948977624901,577.5028490403033,2131084,M&M
2015-01-19,602.4661254882812,603.7324027968598,586.095276423019,590.1201701492007,1362458,M&M
2015-01-20,599.3231201171875,605.5413377377205,594.8234138117042,602.9183584051387,1838290,M&M
2015-01-21,599.2328491210938,605.993727204806,594.7105078732967,605.0892589552466,1391960,M&M
2015-01-22,601.44873046875,604.2299812766698,594.6878526289703,599.2101937136013,1815350,M&M
2015-01-23,615.8975219726562,622.1157397385069,602.0591720218872,604.1846498310206,4563196,M&M
2015-01-27,598.9613647460938,615.0383072866887,593.8285193254171,614.8800364102426,2382932,M&M
2015-01-28,595.2755737304688,603.2800926076195,589.2608400807558,598.9612362797046,1659912,M&M
2015-01-29,586.4570922851562,596.9262655609203,579.944911433268,595.3660802921028,2952528,M&M
2015-01-30,572.1212768554688,588.7635117224319,569.8148942766477,588.3564900427926,1628740,M&M
