Date,Close,High,Low,Open,Volume,symbol
2015-01-01,301.7729187011719,304.5588170830447,298.65651442639654,301.2535275953217,1456204,ADANIPORTS
2015-01-02,301.583984375,307.6751418507275,300.3562884477668,301.583984375,2894058,ADANIPORTS
2015-01-05,305.78643798828125,309.2806121573817,301.5840164279661,302.62282730146893,2099786,ADANIPORTS
2015-01-06,303.9449462890625,313.01088782758546,298.04264435250246,303.75606109915907,3672197,ADANIPORTS
2015-01-07,303.2366638183594,310.4138685895306,299.742489615866,304.0393826291844,2981544,ADANIPORTS
2015-01-08,315.93841552734375,318.53542845336983,305.5503638232396,307.8640777761784,2932673,ADANIPORTS
2015-01-09,312.72760009765625,324.01281437373075,309.13901158852593,320.9908238672145,3543488,ADANIPORTS
2015-01-12,310.1777648925781,317.07164162636525,307.4390738971251,313.6719101442904,2990475,ADANIPORTS
2015-01-13,305.03094482421875,312.86918977319317,302.90611626120176,311.8304077538059,2688701,ADANIPORTS
2015-01-14,312.82196044921875,315.3245303688465,304.7003883158542,305.97529112617923,2272652,ADANIPORTS
2015-01-15,312.20819091796875,318.53544174624824,308.10018271776477,315.4190376328994,2140699,ADANIPORTS
2015-01-16,312.44427490234375,315.9856562209743,307.86408263294794,311.4526708412262,1970666,ADANIPORTS
2015-01-19,310.0833740234375,316.17453299245693,308.4307293014821,313.5775198579555,1362398,ADANIPORTS
2015-01-20,312.11370849609375,314.14409448179936,308.66677012689604,310.69715611260165,1091657,ADANIPORTS
2015-01-21,311.0277099609375,314.9468326998322,308.0529555359853,311.97207827488,1514648,ADANIPORTS
2015-01-22,311.07489013671875,313.19971866063054,308.8084121418458,310.7443554912551,1376133,ADANIPORTS
2015-01-23,327.601318359375,333.12587801818546,311.73594434313827,313.5302381347628,7519790,ADANIPORTS
2015-01-27,325.94873046875,330.0095316685191,321.93516497841523,328.640186032118,2928237,ADANIPORTS
2015-01-28,320.3769226074219,330.5288810982982,315.3245468038102,324.29604500504973,3391819,ADANIPORTS
2015-01-29,325.0043640136719,329.0179295274158,318.8659696985342,321.69907476705924,4034959,ADANIPORTS
2015-01-30,322.0767517089844,332.41759466176353,305.50310191216056,327.12912716454235,4373172,ADANIPORTS
