Price,Close,High,Low,Open,Volume,symbol
Ticker,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,
Date,,,,,,
2014-12-29,1084.616943359375,1095.339562200662,1076.1062072893246,1087.646220236127,249839,APOLLOHOSP
2015-01-05,1081.539794921875,1100.6288786887153,1038.36088402284,1084.6170851535564,887727,APOLLOHOSP
2015-01-12,1140.3458251953125,1145.8272851843624,1069.37468831306,1082.8380387054906,1187528,APOLLOHOSP
2015-01-19,1244.4942626953125,1257.6691818438028,1146.4041481835282,1156.886350565456,1305070,APOLLOHOSP
2015-01-26,1263.1986083984375,1384.7052944007892,1227.6169047911485,1244.4941018783409,1369579,APOLLOHOSP
2015-02-02,1214.8748779296875,1307.0987183873897,1209.3452885383347,1298.2514223176565,751024,APOLLOHOSP
2015-02-09,1247.6680908203125,1259.7850841823167,1164.5799518662484,1202.0850039907602,800089,APOLLOHOSP
2015-02-16,1284.69189453125,1297.1935745400003,1227.8573573543006,1254.9763393399285,720376,APOLLOHOSP
2015-02-23,1252.23583984375,1330.2270805879662,1240.6476950589467,1298.2034935747195,986835,APOLLOHOSP
2015-03-02,1354.509033203125,1397.6398085457533,1261.7080948260561,1262.669762581259,1019580,APOLLOHOSP
2015-03-09,1329.40966796875,1354.5091755388548,1273.8252189206214,1354.5091755388548,683692,APOLLOHOSP
2015-03-16,1359.9906005859375,1422.018175728409,1309.7915867293975,1330.8521357211064,1174627,APOLLOHOSP
2015-03-23,1302.050048828125,1386.7249441422025,1266.9973050675117,1361.4811648192256,1326676,APOLLOHOSP
2015-03-30,1336.71826171875,1344.5077475354396,1281.9031963101395,1317.484905435027,518534,APOLLOHOSP
2015-04-06,1342.19970703125,1374.992673059175,1304.5023760724337,1341.4304432227352,1065866,APOLLOHOSP
2015-04-13,1267.7666015625,1358.2595104884647,1254.9763739368273,1346.3348072885503,764502,APOLLOHOSP
2015-04-20,1245.6966552734375,1270.5077373260303,1168.5227961080993,1265.5551235088476,1790306,APOLLOHOSP
2015-04-27,1093.5604248046875,1245.1673578982727,1086.6844774206693,1240.551306082003,1848234,APOLLOHOSP
2015-05-04,1140.4901123046875,1180.5436077954116,1099.1865188544834,1099.1865188544834,762546,APOLLOHOSP
2015-05-11,1200.83447265625,1237.5702511466413,1139.5762839281088,1140.6340949750577,1582030,APOLLOHOSP
2015-05-18,1258.9674072265625,1281.903160475533,1198.1419196796178,1206.3160958716971,932248,APOLLOHOSP
2015-05-25,1166.0703125,1258.9192661371235,1145.6348721941974,1252.1875916834474,1339116,APOLLOHOSP
2015-06-01,1149.914306640625,1185.7364332744223,1105.918003459518,1166.2145293873523,814055,APOLLOHOSP
