Price,Close,High,Low,Open,Volume,symbol
Ticker,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,TRENT.NS,
Date,,,,,,
2014-12-29,142.39842224121094,144.54430095316076,141.4054126615929,143.47863465987635,41950,TRENT
2015-01-05,142.62608337402344,147.25692496328335,139.5065604915316,141.59431373849796,758410,TRENT
2015-01-12,134.89024353027344,144.54913595504055,132.88967843535585,142.6066962255444,587590,TRENT
2015-01-19,139.99581909179688,144.6557237683924,135.05010669184782,135.05010669184782,1029110,TRENT
2015-01-26,141.327880859375,144.8349155557638,139.0221430250977,139.99578715443067,752680,TRENT
2015-02-02,143.00392150878906,147.93508764776334,136.60503060247302,141.31821181472756,1420530,TRENT
2015-02-09,141.7735595703125,145.31935538965593,138.23261245992984,143.09112231715136,355410,TRENT
2015-02-16,141.27943420410156,145.98778041435196,140.9791099969229,141.92852534473008,270060,TRENT
2015-02-23,144.51039123535156,145.84733391290987,138.542621488857,142.60187747610604,249060,TRENT
2015-03-02,142.2821807861328,145.22246439716048,140.4899028912594,142.12232122298505,207690,TRENT
2015-03-09,145.78433227539062,150.1632917613792,136.79391186093386,141.45381551746698,810420,TRENT
2015-03-16,143.23158264160156,147.16004159359025,141.44415362719408,142.89734698637758,994050,TRENT
2015-03-23,143.3672332763672,144.25367484381167,138.53778608618273,143.23645117768993,573640,TRENT
2015-03-30,143.48345947265625,144.54429177275165,141.04693927814347,143.38174007998384,332670,TRENT
2015-04-06,136.80364990234375,146.5787951533578,136.12064714694026,143.28488084114272,699440,TRENT
2015-04-13,134.2460174560547,138.53777499844736,131.76588822746922,137.18146703040296,333380,TRENT
2015-04-20,115.01055145263672,134.17817350431986,113.73659042705268,134.17817350431986,839490,TRENT
2015-04-27,110.31676483154297,117.32115333746954,106.0831251224023,115.96483793069908,419910,TRENT
2015-05-04,113.87705993652344,119.54936057536274,108.05460457615621,110.7914487788597,375120,TRENT
2015-05-11,111.69244384765625,115.7516997127959,107.05675342700502,114.80227678760207,872390,TRENT
2015-05-18,124.17052459716797,128.65120404217282,111.4211789279505,111.4211789279505,854980,TRENT
2015-05-25,115.41261291503906,125.84170396482365,114.43897603378683,125.84170396482365,521710,TRENT
2015-06-01,110.04549407958984,119.06013787751584,106.08312342814587,115.77107990560211,347680,TRENT
2015-06-08,110.83021545410156,113.74144350124418,108.02070680337243,109.65797369323904,490500,TRENT
2015-06-15,117.89757537841797,119.16185387986954,107.11972477342978,110.20533626680286,273540,TRENT
2015-06-22,110.26348114013672,119.16186697108719,108.86357169779602,119.16186697108719,249290,TRENT
2015-06-29,112.7677993774414,113.3490752079354,107.54599214506544,109.47389314954445,313330,TRENT
2015-07-06,117.58271789550781,120.80880144125042,111.41148761623637,111.41632893308238,412570,TRENT
2015-07-13,115.58700561523438,120.61505735954266,114.60852733913124,117.70867043521633,1756040,TRENT
2015-07-20,117.53911590576172,119.93689077974497,112.8549903579447,116.25546477209915,738160,TRENT
2015-07-27,118.5854263305664,120.9056959727025,115.38355652034252,117.03535482144437,467890,TRENT
2015-08-03,119.54653930664062,124.74336531499272,117.22164601042442,118.26199050364744,345790,TRENT
