Price,Close,High,Low,Open,Volume,symbol
Ticker,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,BAJAJ-AUTO.NS,
Date,,,,,,
2014-12-29,1845.058349609375,1863.608572159142,1827.5239559572333,1829.442988844862,237654,BAJAJ-AUTO
2015-01-05,1787.9400634765625,1867.2208329021198,1768.486636978828,1845.2464824987603,5435882,BAJAJ-AUTO
2015-01-12,1821.2774658203125,1837.720699542638,1741.244162299022,1794.825498939063,1579035,BAJAJ-AUTO
2015-01-19,1837.344970703125,1874.7842139111858,1787.488692059225,1821.2405255076194,1873195,BAJAJ-AUTO
2015-01-26,1799.867919921875,1837.3448242686627,1786.6983379334656,1837.3448242686627,2124255,BAJAJ-AUTO
2015-02-02,1673.138916015625,1822.1056589002067,1520.823281592743,1798.5885492086707,2140913,BAJAJ-AUTO
2015-02-09,1701.3594970703125,1742.0722083145606,1651.8794968419168,1663.1300456996944,1927765,BAJAJ-AUTO
2015-02-16,1660.7216796875,1716.4478527660665,1655.6043204968485,1703.165280594733,2812787,BAJAJ-AUTO
2015-02-23,1618.3536376953125,1672.6123939474305,1586.5961652518954,1666.8929586120053,2274711,BAJAJ-AUTO
2015-03-02,1594.384765625,1662.6409742064586,1544.9800933165398,1631.523060063448,1775015,BAJAJ-AUTO
2015-03-09,1522.478759765625,1622.4923363483351,1513.3729538017171,1587.875152919753,2378767,BAJAJ-AUTO
2015-03-16,1518.5277099609375,1549.4950529717469,1510.5507261182802,1512.6202314100103,2342391,BAJAJ-AUTO
2015-03-23,1517.8128662109375,1536.5513148039015,1490.0438488371424,1513.9748928518236,3631933,BAJAJ-AUTO
2015-03-30,1519.9957275390625,1537.9815422597712,1503.815953624783,1527.6716765575568,707867,BAJAJ-AUTO
2015-04-06,1579.4091796875,1601.4211956521738,1500.3164500982864,1527.671535326087,1275429,BAJAJ-AUTO
2015-04-13,1554.2362060546875,1591.8635766378766,1535.1967197941146,1591.6377756688983,871481,BAJAJ-AUTO
2015-04-20,1504.2293701171875,1567.593917073639,1462.19961569699,1554.0103995956172,1258529,BAJAJ-AUTO
2015-04-27,1466.4517822265625,1512.582891311367,1439.2471702822108,1509.6103652737856,1861308,BAJAJ-AUTO
2015-05-04,1597.6959228515625,1616.5472734836492,1454.6365771113515,1474.090002457354,2323439,BAJAJ-AUTO
2015-05-11,1645.4451904296875,1650.524886306843,1574.5929132785564,1603.6788021064094,1466991,BAJAJ-AUTO
2015-05-18,1736.4656982421875,1761.6383754603166,1597.8841491203225,1649.5841258068322,4420432,BAJAJ-AUTO
2015-05-25,1742.975341796875,1758.5153742126122,1712.0455659928073,1730.8592535311898,2162569,BAJAJ-AUTO
2015-06-01,1654.4757080078125,1769.2392037872946,1648.4929920224972,1744.8190737259315,1413045,BAJAJ-AUTO
2015-06-08,1720.5491943359375,1728.6014149434818,1638.5966704785394,1655.6043155749499,2004298,BAJAJ-AUTO
2015-06-15,1811.9461669921875,1824.927610821744,1701.9614279793993,1720.549313702906,1961377,BAJAJ-AUTO
2015-06-22,1915.082763671875,1922.0061633802309,1797.5348901902637,1809.914258843219,2389740,BAJAJ-AUTO
2015-06-29,1947.593017578125,1963.3965157887667,1866.6564935681395,1881.368834600198,2145279,BAJAJ-AUTO
2015-07-06,1856.3843994140625,1966.3314901610124,1846.4882885415172,1935.5523677572467,1196151,BAJAJ-AUTO
2015-07-13,1941.2779541015625,1970.5570621074557,1872.3208514997386,1903.3265805245185,1470988,BAJAJ-AUTO
2015-07-20,1916.6424560546875,2038.4015713530728,1901.1394026410433,1944.0027034026105,2903124,BAJAJ-AUTO
2015-07-27,1938.09326171875,1961.3476549900722,1888.5530042212458,1914.0713979590723,1452397,BAJAJ-AUTO
2015-08-03,1947.3790283203125,2001.562505448279,1901.1389435989709,1937.862471724273,1709572,BAJAJ-AUTO
2015-08-10,1963.649658203125,1975.1999367549408,1858.8131363414554,1953.173575792662,1106603,BAJAJ-AUTO
2015-08-17,1846.68701171875,1972.3986852405108,1830.4166787154156,1971.6312149349696,1302257,BAJAJ-AUTO
2015-08-24,1749.4871826171875,1807.9299784559666,1637.513139166111,1795.6504520923033,2929778,BAJAJ-AUTO
2015-08-31,1696.877197265625,1751.712924488283,1675.6949374939402,1735.250720496417,2039896,BAJAJ-AUTO
2015-09-07,1784.9827880859375,1791.4294648382022,1669.670354394553,1707.6217302051955,1276142,BAJAJ-AUTO
2015-09-14,1763.2633056640625,1825.466821233557,1744.4602802064915,1799.7181509389452,1090765,BAJAJ-AUTO
2015-09-21,1752.0966796875,1790.5086143534093,1696.2247917526063,1745.9953268984168,1155393,BAJAJ-AUTO
2015-09-28,1776.7708740234375,1786.1723868257661,1692.2723044191234,1765.1819955392218,932670,BAJAJ-AUTO
2015-10-05,1879.99560546875,1907.9314536552424,1774.1229117138816,1784.368716712968,1180009,BAJAJ-AUTO
2015-10-12,1889.12841796875,1909.2745162712808,1846.3035315315146,1880.6862434419752,780954,BAJAJ-AUTO
2015-10-19,1930.6866455078125,1967.9473672099393,1841.9287774907507,1889.1282024139512,2157538,BAJAJ-AUTO
2015-10-26,1957.3948974609375,1995.423094289716,1941.7001648280698,1941.7001648280698,1782942,BAJAJ-AUTO
2015-11-02,1864.53125,1976.2366236168386,1835.7895159966906,1950.9100960132055,1369226,BAJAJ-AUTO
2015-11-09,1826.9251708984375,1899.489546397591,1816.641140827851,1837.938447863218,686658,BAJAJ-AUTO
2015-11-16,1900.755126953125,1926.350334836369,1793.1942459542536,1821.9743804388606,1453828,BAJAJ-AUTO
2015-11-23,1878.652587890625,1953.1354440528635,1845.7664046515627,1904.0941579794292,1434705,BAJAJ-AUTO
2015-11-30,1897.6090087890625,1930.1880903751296,1862.1519131517402,1886.4422767960511,1553312,BAJAJ-AUTO
2015-12-07,1854.4002685546875,1907.1638561234965,1829.0737465216591,1896.4576820109462,964589,BAJAJ-AUTO
2015-12-14,1895.306884765625,1950.6798085547853,1822.81933068395,1851.1389182916098,1232466,BAJAJ-AUTO
2015-12-21,1905.552001953125,1924.048111801445,1893.8480794541335,1910.233645900996,696752,BAJAJ-AUTO
2015-12-28,1932.4906005859375,1954.0565952627642,1905.6291347318834,1905.6291347318834,888901,BAJAJ-AUTO
2016-01-04,1823.39453125,1955.2075656881257,1811.2300510857442,1911.001197967586,1032505,BAJAJ-AUTO
2016-01-11,1782.1812744140625,1832.6424520815576,1775.1589953599453,1811.153281363841,1145003,BAJAJ-AUTO
2016-01-18,1779.64892578125,1792.1203205786865,1711.4591014328264,1772.8567373586677,1011208,BAJAJ-AUTO
2016-01-25,1797.377197265625,1811.1532529461556,1731.1828777898443,1783.0639497997201,878328,BAJAJ-AUTO
2016-02-01,1816.103515625,1838.0914659373107,1761.3444318689471,1811.2300040133835,2025922,BAJAJ-AUTO
2016-02-08,1768.5587158203125,1834.2542570460594,1727.5758713852217,1816.065246029827,1077391,BAJAJ-AUTO
2016-02-15,1884.7537841796875,1893.349414904547,1737.3994721968447,1785.136092042147,1479181,BAJAJ-AUTO
2016-02-22,1717.6751708984375,1907.163492889586,1705.2037798483548,1887.2092672094536,1773751,BAJAJ-AUTO
2016-02-29,1769.978515625,1783.67793648283,1666.9072089266065,1719.1336043360432,2849057,BAJAJ-AUTO
2016-03-07,1785.0594482421875,1801.2531497175466,1761.4215082319427,1769.9787288181049,761463,BAJAJ-AUTO
2016-03-14,1767.7529296875,1790.5083509265228,1698.411907672694,1790.5083509265228,1621519,BAJAJ-AUTO
2016-03-21,1849.0435791015625,1855.007300182121,1796.4693451285498,1810.9861112255755,832806,BAJAJ-AUTO
2016-03-28,1898.8328857421875,1927.9840535524359,1829.8977667416689,1864.031794551816,1459057,BAJAJ-AUTO
2016-04-04,1874.9781494140625,1944.2270665569556,1844.4145013526359,1906.7973785521826,843841,BAJAJ-AUTO
2016-04-11,2026.462158203125,2051.572241092767,1862.0695842850012,1881.647563723073,780822,BAJAJ-AUTO
