Price,Close,High,Low,Open,Volume,symbol
Ticker,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,HDFCAMC.NS,
Date,,,,,,
2018-08-06,775.925537109375,818.1180573252342,765.8765165171831,765.8765165171831,51509310,HDFCAMC
2018-08-13,761.1737670898438,775.060447252377,756.2268921645255,771.5333326336813,3988650,HDFCAMC
2018-08-20,840.7672729492188,853.7888282109251,764.079744128901,765.2111113982962,12805866,HDFCAMC
2018-08-27,804.8302612304688,874.0197745085728,801.9464396394507,847.3998828991747,9134664,HDFCAMC
2018-09-03,741.9185791015625,803.0334149641669,736.4836844422746,803.0334149641669,7994034,HDFCAMC
2018-09-10,725.591796875,742.2070811993098,706.7138863703232,742.2070811993098,4740714,HDFCAMC
2018-09-17,613.7216186523438,720.9553929784996,554.5810715219228,720.9553929784996,17805716,HDFCAMC
2018-09-24,588.9429931640625,641.2954552150866,580.313731887623,616.6942563637584,7075394,HDFCAMC
2018-10-01,575.6329956054688,592.248278396588,561.5688401155926,592.248278396588,3749758,HDFCAMC
2018-10-08,607.5547485351562,616.2505700818987,554.5811465819822,575.6108744920341,3460806,HDFCAMC
2018-10-15,590.9172973632812,626.6323221893157,587.878203597946,610.6603856211512,1452050,HDFCAMC
2018-10-22,599.5244750976562,611.4368683026323,588.2997300776433,594.8215832500179,2305944,HDFCAMC
2018-10-29,637.413330078125,643.7355548030611,598.9476055202598,605.6025789149294,2699296,HDFCAMC
2018-11-05,623.260498046875,637.9901516511555,617.3597329781522,636.6591568980585,826564,HDFCAMC
2018-11-12,621.2860717773438,627.7635678590192,614.5201827069061,625.855841468569,1305306,HDFCAMC
2018-11-19,631.0911254882812,640.6521259003271,618.9125454508007,624.414001130915,1182312,HDFCAMC
2018-11-26,674.548095703125,682.3343818673692,632.5552038973218,632.5552038973218,3128222,HDFCAMC
2018-12-03,687.3035278320312,706.7582239173653,673.7938984015215,678.7629780452081,2025070,HDFCAMC
2018-12-10,693.4924926757812,701.1013554268029,654.738380174722,673.0395546163329,1290606,HDFCAMC
2018-12-17,676.6111450195312,709.8638060194298,645.931707821467,690.3869070101096,2489652,HDFCAMC
2018-12-24,673.8604125976562,681.912941245589,646.5084610842823,672.1523135895037,940866,HDFCAMC
2018-12-31,675.8568725585938,681.0255791538665,661.7927177664274,677.232222831412,713882,HDFCAMC
2019-01-07,663.9223022460938,678.8072809525278,659.774046360824,678.8072809525278,482532,HDFCAMC
2019-01-14,658.908935546875,663.7004839608354,652.2317571539509,663.7004839608354,694846,HDFCAMC
2019-01-21,632.0006103515625,669.2241039550714,630.00411842697,662.3916540925818,1071340,HDFCAMC
