Close,High,Low,Open,Volume,symbol
NG=F,NG=F,NG=F,NG=F,NG=F,
2.871000051498413,3.1760001182556152,2.805000066757202,2.8450000286102295,497069,NATURALGAS
3.2330000400543213,3.3369998931884766,2.7829999923706055,2.877000093460083,756670,NATURALGAS
2.9739999771118164,3.3519999980926514,2.821000099182129,3.3010001182556152,705173,NATURALGAS
2.865999937057495,3.0480000972747803,2.7660000324249268,3.0,513907,NATURALGAS
2.6619999408721924,2.9240000247955322,2.6080000400543213,2.8519999980926514,616463,NATURALGAS
2.796999931335449,2.8570001125335693,2.566999912261963,2.6610000133514404,811831,NATURALGAS
2.8310000896453857,2.8959999084472656,2.6559998989105225,2.8350000381469727,657505,NATURALGAS
2.8940000534057617,3.0390000343322754,2.7720000743865967,2.825000047683716,536471,NATURALGAS
2.7690000534057617,2.888000011444092,2.6410000324249268,2.875,543815,NATURALGAS
2.8239998817443848,2.869999885559082,2.6619999408721924,2.7769999504089355,673841,NATURALGAS
2.9200000762939453,2.934999942779541,2.6740000247955322,2.828000068664551,646756,NATURALGAS
2.7230000495910645,2.927999973297119,2.690999984741211,2.9089999198913574,540308,NATURALGAS
2.6050000190734863,2.75600004196167,2.578000068664551,2.7330000400543213,404469,NATURALGAS
2.61899995803833,2.7190001010894775,2.5910000801086426,2.6010000705718994,446913,NATURALGAS
2.609999895095825,2.6459999084472656,2.4749999046325684,2.624000072479248,724695,NATURALGAS
2.6059999465942383,2.693000078201294,2.5329999923706055,2.5980000495910645,578326,NATURALGAS
2.6059999465942383,2.611999988555908,2.443000078201294,2.6019999980926514,432063,NATURALGAS
2.7760000228881836,2.8239998817443848,2.556999921798706,2.5899999141693115,628676,NATURALGAS
2.934999942779541,2.9719998836517334,2.7109999656677246,2.7720000743865967,771764,NATURALGAS
2.9149999618530273,3.1050000190734863,2.888000011444092,2.940000057220459,684924,NATURALGAS
2.815000057220459,3.0380001068115234,2.7880001068115234,2.938999891281128,389167,NATURALGAS
2.634000062942505,2.8450000286102295,2.5989999771118164,2.8369998931884766,693934,NATURALGAS
2.8910000324249268,2.921999931335449,2.555999994277954,2.6389999389648438,940491,NATURALGAS
2.8550000190734863,2.9549999237060547,2.74399995803833,2.9059998989105225,826488,NATURALGAS
2.759000062942505,2.881999969482422,2.7109999656677246,2.8499999046325684,529917,NATURALGAS
2.7829999923706055,2.8559999465942383,2.734999895095825,2.7690000534057617,558813,NATURALGAS
2.684999942779541,2.884999990463257,2.6760001182556152,2.7980000972747803,543471,NATURALGAS
2.9179999828338623,2.934000015258789,2.6440000534057617,2.687000036239624,741836,NATURALGAS
2.8970000743865967,2.930000066757202,2.7850000858306885,2.9140000343322754,580821,NATURALGAS
2.885999917984009,2.9509999752044678,2.734999895095825,2.8940000534057617,459668,NATURALGAS
2.7980000972747803,2.8949999809265137,2.7060000896453857,2.8580000400543213,704557,NATURALGAS
2.930999994277954,2.934000015258789,2.7260000705718994,2.7820000648498535,819386,NATURALGAS
2.7160000801086426,2.930999994277954,2.680000066757202,2.9210000038146973,656155,NATURALGAS
2.693000078201294,2.7880001068115234,2.624000072479248,2.7090001106262207,442663,NATURALGAS
2.6480000019073486,2.7249999046325684,2.628999948501587,2.680999994277954,470679,NATURALGAS
2.6510000228881836,2.734999895095825,2.632999897003174,2.638000011444092,534241,NATURALGAS
2.6600000858306885,2.7939999103546143,2.6559998989105225,2.6610000133514404,670233,NATURALGAS
2.569000005722046,2.678999900817871,2.549999952316284,2.6679999828338623,483816,NATURALGAS
